"period","legislator","party","name","coord1D","coord2D","se1D","se2D","var1D","var2D","loglikelihood","numVotes","numErrors","GMP","partido","nombres","region","distrito"
2,815,"UDI",815,0.514060437679291,-0.439517736434937,0,0,0,0,-3.34813499450684,129,1,0.974379360675812,"UDI","Sergio Bobadilla Muñoz","Región del Bío Bío",20
2,827,"PS",827,-0.561792373657227,-0.0910056233406067,0,0,0,0,-18.5731754302979,123,7,0.859846472740173,"PS","Marcelo Díaz Díaz","Región de Valparaíso",7
2,837,"PS",837,-0.425659507513046,-0.490488141775131,0,0,0,0,-32.7650680541992,123,15,0.766145884990692,"PS","Fidel Espinoza Sandoval","Región de Los Lagos",25
2,843,"RN",843,0.565220892429352,-0.0134748853743076,0,0,0,0,-6.26088714599609,121,3,0.9495729804039,"RN","René Manuel García García","Región de La Araucanía",23
2,848,"PPD",848,-0.53906124830246,0.0236404743045568,0,0,0,0,-24.8184604644775,129,12,0.824984073638916,"PPD","Rodrigo González Torres","Región de Valparaíso",7
2,850,"UDI",850,0.531318724155426,-0.482174247503281,0,0,0,0,-3.88624548912048,119,1,0.967869997024536,"UDI","Javier Hernández Hernández","Región de Los Lagos",25
2,855,"PRad",855,-0.140247121453285,-0.946663320064545,0,0,0,0,-29.6608409881592,130,7,0.795996606349945,"PRad","Carlos Abel Jarpa Wevar","Región del Bío Bío",19
2,856,"PPD",856,-0.435289800167084,-0.477520376443863,0,0,0,0,-2.6138002872467,37,0,0.931794226169586,"PPD","Tucapel Jiménez Fuentes","Región Metropolitana de Santiago",13
2,862,"DC",862,0.0032033808529377,-0.253905177116394,0,0,0,0,-11.1650409698486,106,4,0.900026977062225,"DC","Pablo Lorenzini Basso","Región del Maule",17
2,866,"PRad",866,-0.0184219386428595,-0.833682000637054,0,0,0,0,-10.5495100021362,54,3,0.822537422180176,"PRad","Fernando Meza Moncada","Región de La Araucanía",23
2,869,"PS",869,-0.472087621688843,-0.481440991163254,0,0,0,0,-16.6222019195557,122,6,0.872626602649689,"PS","Manuel Monsalve Benavides","Región del Bío Bío",21
2,872,"FRVS",872,-0.408000528812408,-0.122085899114609,0,0,0,0,-17.7372665405273,87,6,0.815562963485718,"FRVS","Jaime Mulet Martínez","Región de Atacama",4
2,875,"UDI",875,0.42187374830246,-0.373728573322296,0,0,0,0,-6.63827085494995,125,2,0.948279321193695,"UDI","Iván Norambuena Farías","Región del Bío Bío",21
2,879,"DC",879,0.0329207256436348,-0.485897064208984,0,0,0,0,-27.9477672576904,139,13,0.817860841751099,"DC","José Miguel Ortiz Novoa","Región del Bío Bío",20
2,885,"PRad",885,-0.0958185195922852,-0.842162370681763,0,0,0,0,-27.8593902587891,105,15,0.766954720020294,"PRad","José Pérez Arriagada","Región del Bío Bío",21
2,893,"DC",893,0.0802398696541786,0.251947224140167,0,0,0,0,-14.7975177764893,125,7,0.888358294963837,"DC","Jorge Sabag Villalobos","Región del Bío Bío",19
2,897,"FRVS",897,-0.600865602493286,-0.113592058420181,0,0,0,0,-36.6756362915039,131,13,0.75580894947052,"FRVS","Alejandra Sepúlveda Orbenes","Región del Libertador General Bernardo O' Higgins",16
2,898,"DC",898,-0.135865911841393,-0.0319327712059021,0,0,0,0,-48.1021347045898,120,15,0.669749736785889,"DC","Gabriel Silber Romo","Región Metropolitana de Santiago",8
2,908,"UDI",908,0.802740395069122,-0.116050750017166,0,0,0,0,-16.0239696502686,120,5,0.874998509883881,"UDI","Ignacio Urrutia Bonilla","Región del Maule",18
2,913,"DC",913,-0.192191809415817,-0.62518835067749,0,0,0,0,-61.7485275268555,127,36,0.614953339099884,"DC","Mario Venegas Cárdenas","Región de La Araucanía",22
2,917,"UDI",917,0.603064596652985,-0.171571791172028,0,0,0,0,-2.71593570709229,135,0,0.980082988739014,"UDI","Gastón Von Mühlenbrock Zamora","Región de Los Ríos",24
2,920,"PS",920,-0.441667497158051,-0.620219349861145,0,0,0,0,-14.6147394180298,116,5,0.881624400615692,"PS","Marcelo Schilling Rodríguez","Región de Valparaíso",6
2,923,"UDI",923,0.474079489707947,-0.180032312870026,0,0,0,0,-2.87345290184021,113,0,0.974891781806946,"UDI","Pedro Pablo Álvarez-Salamanca Ramírez","Región del Maule",17
2,925,"IND",925,-0.129587084054947,-0.922218918800354,0,0,0,0,-59.9272003173828,129,24,0.62841659784317,"IND","Pepe Auth Stewart","Región Metropolitana de Santiago",8
2,926,"UDI",926,0.623736381530762,-0.183592393994331,0,0,0,0,-8.49655342102051,135,2,0.939002215862274,"UDI","Nino Baltolu Rasera","Región de Arica y Parinacota",1
2,931,"PS",931,-0.516725063323975,-0.466890394687653,0,0,0,0,-10.4036998748779,65,3,0.852095305919647,"PS","Juan Luis Castro González","Región del Libertador General Bernardo O' Higgins",15
2,936,"PPD",936,-0.644778430461884,0.0599728710949421,0,0,0,0,-10.4999256134033,104,3,0.903968453407288,"PPD","Cristina Girardi Lavín","Región Metropolitana de Santiago",9
2,940,"UDI",940,0.685239493846893,-0.353684842586517,0,0,0,0,-3.14456820487976,131,0,0.976281464099884,"UDI","María José Hoffmann Opazo","Región de Valparaíso",7
2,942,"UDI",942,0.721742451190948,-0.267339617013931,0,0,0,0,-2.36452102661133,133,0,0.982378721237183,"UDI","Javier Macaya Danús","Región del Libertador General Bernardo O' Higgins",15
2,945,"UDI",945,0.52150684595108,-0.336209625005722,0,0,0,0,-2.18928027153015,130,0,0.983300387859344,"UDI","Celso Morales Muñoz","Región del Maule",17
2,946,"RN",946,0.731804549694061,0.146846383810043,0,0,0,0,-2.8625955581665,132,1,0.978547155857086,"RN","Leopoldo Pérez Lahsen","Región Metropolitana de Santiago",12
2,950,"IND",950,-0.594443917274475,-0.733599543571472,0,0,0,0,-37.6549758911133,134,20,0.755022823810577,"IND","René Saffirio Espinoza","Región de La Araucanía",23
2,952,"RN",952,0.587175488471985,0.229888945817947,0,0,0,0,-2.52583050727844,117,1,0.97864305973053,"RN","Alejandro Santana Tirachini","Región de Los Lagos",26
2,953,"RN",953,0.637279331684113,0.305977582931519,0,0,0,0,-2.64581942558289,123,0,0.978718996047974,"RN","Frank Sauerbaum Muñoz","Región del Bío Bío",19
2,956,"PC",956,-0.58363938331604,-0.457398176193237,0,0,0,0,-10.775652885437,111,5,0.907485246658325,"PC","Guillermo Teillier Del Valle","Región Metropolitana de Santiago",13
2,957,"DC",957,-0.34484738111496,-0.635230958461761,0,0,0,0,-29.3162422180176,110,15,0.766047358512878,"DC","Víctor Torres Jeldes","Región de Valparaíso",7
2,959,"UDI",959,0.587029457092285,-0.415299147367477,0,0,0,0,-2.98959803581238,129,1,0.977091312408447,"UDI","Enrique Van Rysselberghe Herrera","Región del Bío Bío",20
2,961,"IND",961,-0.228699594736099,-0.6044100522995,0,0,0,0,-11.0267906188965,33,3,0.715949833393097,"IND","Pedro Velásquez Seguel","Región de Coquimbo",5
2,963,"DC",963,-0.0445727445185184,-0.598512887954712,0,0,0,0,-44.1981811523438,134,15,0.719040811061859,"DC","Matías Walker Prieto","Región de Coquimbo",5
2,968,"PS",968,-0.488280028104782,-0.439970701932907,0,0,0,0,-30.9828109741211,111,13,0.7564457654953,"PS","Jenny Álvarez Vera","Región de Los Lagos",26
2,971,"RN",971,0.637977719306946,0.267272591590881,0,0,0,0,-5.12427616119385,135,1,0.962753772735596,"RN","Bernardo Berger Fett","Región de Los Ríos",24
2,972,"IND",972,-0.75780189037323,0.416873753070831,0,0,0,0,-11.7994165420532,109,2,0.897401869297028,"IND","Gabriel Boric Font","Región de Magallanes y de la Antártica Chilena",28
2,973,"PC",973,-0.585482239723206,-0.47511488199234,0,0,0,0,-9.83044910430908,118,5,0.920066893100739,"PC","Karol Cariola Oliva","Región Metropolitana de Santiago",9
2,975,"PS",975,-0.497984230518341,-0.458060741424561,0,0,0,0,-16.2270431518555,126,8,0.879162013530731,"PS","Daniella Cicardini Milla","Región de Atacama",4
2,976,"UDI",976,0.614091992378235,-0.429940521717072,0,0,0,0,-4.57753801345825,132,1,0.965916097164154,"UDI","Juan Antonio Coloma Álamos","Región Metropolitana de Santiago",14
2,981,"PS",981,-0.500105321407318,-0.398017048835754,0,0,0,0,-10.5771856307983,103,4,0.902405679225922,"PS","Maya Fernández Allende","Región Metropolitana de Santiago",10
2,982,"DC",982,-0.0783499628305435,-0.0589777156710625,0,0,0,0,-11.1213846206665,105,4,0.899498462677002,"DC","Iván Flores García","Región de Los Ríos",24
2,984,"RN",984,0.612978577613831,0.154185995459557,0,0,0,0,-9.72083759307861,136,4,0.931017935276031,"RN","Gonzalo Fuenzalida Figueroa","Región Metropolitana de Santiago",11
2,985,"UDI",985,0.550354659557343,-0.390412867069244,0,0,0,0,-1.88704586029053,115,0,0.983724772930145,"UDI","Sergio Gahona Salazar","Región de Coquimbo",5
2,986,"PRad",986,-0.302906513214111,-0.772692680358887,0,0,0,0,-25.6051921844482,125,8,0.814776420593262,"PRad","Marcela Hernando Pérez","Región de Antofagasta",3
2,987,"RD",987,-0.604819655418396,0.774578332901001,0,0,0,0,-8.29290676116943,133,1,0.939551472663879,"RD","Giorgio Jackson Drago","Región Metropolitana de Santiago",10
2,989,"UDI",989,0.545133531093597,-0.351619899272919,0,0,0,0,-2.48989939689636,127,0,0.98058545589447,"UDI","Joaquín Lavín León","Región Metropolitana de Santiago",8
2,991,"PL",991,-0.539875507354736,0.36837300658226,0,0,0,0,-38.6346702575684,122,18,0.728565573692322,"PL","Vlado Mirosevic Verdugo","Región de Arica y Parinacota",1
2,993,"PC",993,-0.588585078716278,-0.496518194675446,0,0,0,0,-13.1798219680786,122,5,0.897599458694458,"PC","Daniel Núñez Arancibia","Región de Coquimbo",5
2,994,"RN",994,0.590484142303467,0.34069162607193,0,0,0,0,-4.51421022415161,126,2,0.964807152748108,"RN","Paulina Núñez Urrutia","Región de Antofagasta",3
2,995,"RN",995,0.702010154724121,-0.039762407541275,0,0,0,0,-4.37908840179443,125,2,0.965573847293854,"RN","Diego Paulsen Kehr","Región de La Araucanía",22
2,999,"RN",999,0.642587661743164,0.197992846369743,0,0,0,0,-1.93140518665314,123,0,0.98442018032074,"RN","Jorge Rathgeb Schifferli","Región de La Araucanía",22
2,1000,"PS",1000,-0.597671985626221,-0.405934631824493,0,0,0,0,-21.823766708374,131,8,0.846543550491333,"PS","Luis Rocafull López","Región de Arica y Parinacota",1
2,1001,"PS",1001,-0.546802282333374,-0.386161655187607,0,0,0,0,-10.4458160400391,124,4,0.919210195541382,"PS","Raúl Saldívar Auger","Región de Coquimbo",5
2,1002,"PS",1002,-0.434260070323944,-0.560567021369934,0,0,0,0,-10.1367874145508,62,3,0.849169433116913,"PS","Leonardo Soto Ferrada","Región Metropolitana de Santiago",14
2,1003,"UDI",1003,0.574050188064575,-0.185868263244629,0,0,0,0,-4.90721797943115,116,2,0.958578705787659,"UDI","Renzo Trisotti Martínez","Región de Tarapacá",2
2,1005,"UDI",1005,0.60607385635376,-0.188681840896606,0,0,0,0,-2.74341750144958,134,0,0.979734897613525,"UDI","Osvaldo Urrutia Soto","Región de Valparaíso",7
2,1006,"PC",1006,-0.604663193225861,-0.481153398752213,0,0,0,0,-9.22511672973633,121,3,0.92659318447113,"PC","Camila Vallejo Dowling","Región Metropolitana de Santiago",12
2,1008,"PH",1008,-0.811118304729462,0.572117924690247,0,0,0,0,-9.89712142944336,134,3,0.92880254983902,"PH","Florcita Alarcón Rojas","Región del Maule",17
2,1009,"UDI",1009,0.725899577140808,-0.282139033079147,0,0,0,0,-4.62279939651489,125,1,0.963693082332611,"UDI","Jorge Alessandri Vergara","Región Metropolitana de Santiago",10
2,1010,"EVOP",1010,0.640919327735901,0.212539583444595,0,0,0,0,-8.66531848907471,132,3,0.936461985111237,"EVOP","Sebastián Álvarez Ramírez","Región de La Araucanía",23
2,1011,"UDI",1011,0.497288554906845,-0.240816801786423,0,0,0,0,-2.4693078994751,121,0,0.979799330234528,"UDI","Sandra Amar Mancilla","Región de Magallanes y de la Antártica Chilena",28
2,1012,"PC",1012,-0.572746813297272,-0.523717999458313,0,0,0,0,-10.9498529434204,125,5,0.91612833738327,"PC","Boris Barrera Moreno","Región Metropolitana de Santiago",9
2,1013,"PL",1013,-0.537858128547668,0.403272360563278,0,0,0,0,-43.1343574523926,129,20,0.715785384178162,"PL","Alejandro Bernales Maldonado","Región de Los Lagos",26
2,1014,"IND",1014,-0.277097702026367,-0.0457322597503662,0,0,0,0,-37.5031318664551,99,16,0.684669196605682,"IND","Karim Bianchi Retamales","Región de Magallanes y de la Antártica Chilena",28
2,1015,"RD",1015,-0.592994153499603,0.812303364276886,0,0,0,0,-6.93207883834839,123,0,0.945200324058533,"RD","Jorge Brito Hasbún","Región de Valparaíso",7
2,1016,"DC",1016,-0.0175793077796698,0.176146224141121,0,0,0,0,-6.83862924575806,123,3,0.94591873884201,"DC","Miguel Ángel Calisto Águila","Región de Aysén del General Carlos Ibáñez del Campo",27
2,1017,"UDI",1017,0.534436941146851,-0.235803171992302,0,0,0,0,-2.64288830757141,116,1,0.977474093437195,"UDI","Álvaro Carter Fernández","Región Metropolitana de Santiago",12
2,1018,"RD",1018,-0.606462240219116,0.707136988639832,0,0,0,0,-7.76527214050293,131,1,0.942445755004883,"RD","Natalia Castillo Muñoz","Región Metropolitana de Santiago",10
2,1019,"RN",1019,0.646344184875488,0.143988400697708,0,0,0,0,-3.64064908027649,135,1,0.973392605781555,"RN","José Miguel Castro Bascuñán","Región de Antofagasta",3
2,1020,"PPD",1020,-0.418465256690979,-0.504085183143616,0,0,0,0,-23.064281463623,128,11,0.835111796855927,"PPD","Ricardo Celis Araya","Región de La Araucanía",23
2,1021,"RN",1021,0.53920841217041,0.109904430806637,0,0,0,0,-2.12189173698425,127,0,0.983430981636047,"RN","Andrés Celis Montt","Región de Valparaíso",7
2,1022,"RN",1022,0.586631178855896,0.10742274671793,0,0,0,0,-15.8753356933594,111,5,0.866735816001892,"RN","Sofía Cid Versalovic","Región de Atacama",4
2,1023,"RD",1023,-0.613791108131409,0.753153145313263,0,0,0,0,-7.39230060577393,130,1,0.944722712039948,"RD","Miguel Crispi Serrano","Región Metropolitana de Santiago",12
2,1024,"EVOP",1024,0.759678542613983,0.30671638250351,0,0,0,0,-3.85783076286316,128,1,0.97031033039093,"EVOP","Luciano Cruz-Coke Carvallo","Región Metropolitana de Santiago",10
2,1025,"RN",1025,0.611460149288177,0.241078719496727,0,0,0,0,-5.22519016265869,131,2,0.960898041725159,"RN","Catalina Del Real Mihovilovic","Región Metropolitana de Santiago",11
2,1027,"RN",1027,0.548103988170624,0.522545993328094,0,0,0,0,-4.72679996490479,105,2,0.955981075763702,"RN","Jorge Durán Espinoza","Región Metropolitana de Santiago",9
2,1028,"RN",1028,0.568753957748413,0.231765761971474,0,0,0,0,-1.36838579177856,97,1,0.985991954803467,"RN","Eduardo Durán Salinas","Región Metropolitana de Santiago",13
2,1029,"RN",1029,0.635646104812622,0.437949478626251,0,0,0,0,-18.4199619293213,125,7,0.862983524799347,"RN","Francisco Eguiguren Correa","Región de Coquimbo",5
2,1030,"RN",1030,0.64988511800766,0.564453959465027,0,0,0,0,-28.8916053771973,110,11,0.769010245800018,"RN","Camila Flores Oporto","Región de Valparaíso",6
2,1031,"UDI",1031,0.706574022769928,-0.3071648478508,0,0,0,0,-7.90167474746704,122,4,0.93728506565094,"UDI","Juan Fuenzalida Cobo","Región de Coquimbo",5
2,1032,"RN",1032,0.63028359413147,0.384354442358017,0,0,0,0,-3.82821679115295,116,2,0.967536747455597,"RN","Ramón Galleguillos Castillo","Región de Tarapacá",2
2,1034,"PEV",1034,-0.832961559295654,0.538014054298401,0,0,0,0,-40.542423248291,133,16,0.737248480319977,"PEV","Félix González Gatica","Región del Bío Bío",20
2,1035,"PC",1035,-0.589792907238007,-0.484442114830017,0,0,0,0,-10.7485227584839,122,5,0.915666878223419,"PC","Carmen Hertz Cádiz","Región Metropolitana de Santiago",8
2,1036,"PH",1036,-0.834079086780548,0.435713082551956,0,0,0,0,-7.95210933685303,132,1,0.941535472869873,"PH","Tomás Hirsch Goldschmidt","Región Metropolitana de Santiago",11
2,1037,"IND",1037,-0.758297562599182,0.479414224624634,0,0,0,0,-17.7638874053955,125,5,0.867524862289429,"IND","Diego Ibáñez Cotroneo","Región de Valparaíso",6
2,1038,"PS",1038,-0.476783573627472,-0.453939855098724,0,0,0,0,-33.7744941711426,131,13,0.772733867168427,"PS","Marcos Ilabaca Cerda","Región de Los Ríos",24
2,1039,"PH",1039,-0.876989841461182,0.884153127670288,0,0,0,0,-3.81525349617004,45,1,0.918711245059967,"PH","Pamela Jiles Moreno","Región Metropolitana de Santiago",12
2,1040,"RN",1040,0.749594807624817,0.0680495798587799,0,0,0,0,-12.7105340957642,130,5,0.906854450702667,"RN","Harry Jürgensen Rundshagen","Región de Los Lagos",25
2,1041,"EVOP",1041,0.688881278038025,0.118428982794285,0,0,0,0,-3.14275789260864,116,2,0.973270952701569,"EVOP","Pablo Kast Sommerhoff","Región de Valparaíso",6
2,1042,"EVOP",1042,0.606311500072479,0.306822448968887,0,0,0,0,-3.05978417396545,102,2,0.970447599887848,"EVOP","Sebastián Keitel Bianchi","Región Metropolitana de Santiago",9
2,1043,"PC",1043,-0.661070883274078,-0.401987284421921,0,0,0,0,-13.143162727356,131,5,0.904539346694946,"PC","Amaro Labra Sepúlveda","Región Metropolitana de Santiago",12
2,1044,"PS",1044,-0.473009139299393,-0.361869931221008,0,0,0,0,-12.7304162979126,122,4,0.900912046432495,"PS","Raúl Leiva Carvajal","Región Metropolitana de Santiago",14
2,1045,"RN",1045,0.539476156234741,0.18996387720108,0,0,0,0,-5.66115999221802,114,3,0.951553583145142,"RN","Aracely Leuquén Uribe","Región de Aysén del General Carlos Ibáñez del Campo",27
2,1046,"RN",1046,0.631844818592072,0.315948635339737,0,0,0,0,-9.50741863250732,127,3,0.927871942520142,"RN","Andrés Longton Herrera","Región de Valparaíso",6
2,1047,"RN",1047,0.669678449630737,0.123843021690845,0,0,0,0,-6.18175840377808,135,3,0.955241799354553,"RN","Karin Luck Urban","Región Metropolitana de Santiago",11
2,1048,"PPD",1048,-0.453589588403702,-0.421979278326035,0,0,0,0,-15.7218542098999,124,8,0.880919396877289,"PPD","Carolina Marzán Pinto","Región de Valparaíso",6
2,1049,"PRad",1049,-0.327737212181091,-0.745059967041016,0,0,0,0,-22.1927452087402,125,7,0.837325870990753,"PRad","Cosme Mellado Pino","Región del Libertador General Bernardo O' Higgins",16
2,1050,"RN",1050,0.623966634273529,0.259546220302582,0,0,0,0,-3.10967040061951,131,0,0.976541578769684,"RN","Miguel Mellado Suazo","Región de La Araucanía",23
2,1051,"COM",1051,-0.849639296531677,0.558488845825195,0,0,0,0,-16.2848968505859,119,5,0.872102916240692,"COM","Claudia Mix Jiménez","Región Metropolitana de Santiago",8
2,1052,"EVOP",1052,0.750229477882385,0.354078263044357,0,0,0,0,-5.46349239349365,132,2,0.959454774856567,"EVOP","Andrés Molina Magofke","Región de La Araucanía",23
2,1053,"UDI",1053,0.564171850681305,-0.183331489562988,0,0,0,0,-2.31327939033508,128,0,0.982089817523956,"UDI","Cristhian Moreira Barros","Región Metropolitana de Santiago",13
2,1054,"RN",1054,0.485789954662323,0.294877380132675,0,0,0,0,-9.1578483581543,129,4,0.931470215320587,"RN","Francesca Muñoz González","Región del Bío Bío",20
2,1055,"UDI",1055,0.547479867935181,-0.260505884885788,0,0,0,0,-3.04232311248779,126,1,0.976143777370453,"UDI","Nicolás Noman Garrido","Región de Atacama",4
2,1056,"PS",1056,-0.602214753627777,-0.430499762296677,0,0,0,0,-18.1084957122803,124,7,0.86412638425827,"PS","Emilia Nuyado Ancapichún","Región de Los Lagos",25
2,1057,"IND",1057,0.42785257101059,0.398066282272339,0,0,0,0,-17.7795257568359,117,6,0.859021127223969,"IND","Erika Olivera De La Fuente","Región Metropolitana de Santiago",9
2,1058,"RD",1058,-0.595990598201752,0.760472536087036,0,0,0,0,-13.6220617294312,114,3,0.887371301651001,"RD","Maite Orsini Pascal","Región Metropolitana de Santiago",9
2,1059,"RN",1059,0.545766115188599,0.648542046546936,0,0,0,0,-8.97813987731934,131,3,0.933760404586792,"RN","Ximena Ossandón Irarrázabal","Región Metropolitana de Santiago",12
2,1060,"RN",1060,0.710531711578369,0.33820116519928,0,0,0,0,-6.2212061882019,132,2,0.953963041305542,"RN","Luis Pardo Sáinz","Región de Valparaíso",6
2,1061,"PPD",1061,-0.437306612730026,-0.42065292596817,0,0,0,0,-19.1974868774414,120,7,0.852161645889282,"PPD","Andrea Parra Sauterel","Región de La Araucanía",22
2,1062,"DC",1062,-0.0633321851491928,0.29273909330368,0,0,0,0,-9.72550487518311,131,3,0.928448379039764,"DC","Joanna Pérez Olea","Región del Bío Bío",21
2,1063,"RD",1063,-0.612370312213898,0.773513317108154,0,0,0,0,-6.62374353408813,123,1,0.947572767734528,"RD","Catalina Pérez Salinas","Región de Antofagasta",3
2,1064,"IND",1064,0.505510985851288,0.084204375743866,0,0,0,0,-16.4044284820557,129,5,0.88058739900589,"IND","Pablo Prieto Lorca","Región del Maule",17
2,1065,"UDI",1065,0.735474228858948,-0.312340438365936,0,0,0,0,-3.09388947486877,113,0,0.97299188375473,"UDI","Guillermo Ramírez Diez","Región Metropolitana de Santiago",11
2,1066,"UDI",1066,0.519971489906311,-0.233695358037949,0,0,0,0,-2.02830839157104,114,0,0.982365190982819,"UDI","Rolando Rentería Moller","Región del Maule",18
2,1067,"RN",1067,0.556079983711243,0.330609202384949,0,0,0,0,-7.40876960754395,123,3,0.9415442943573,"RN","Hugo Rey Martínez","Región del Maule",17
2,1068,"COM",1068,-0.792583465576172,0.628271877765656,0,0,0,0,-13.662446975708,126,4,0.897239804267883,"COM","Camila Rojas Valderrama","Región de Valparaíso",7
2,1069,"RN",1069,0.568175554275513,0.791041791439056,0,0,0,0,-18.1665878295898,135,10,0.874094009399414,"RN","Leonidas Romero Sáez","Región del Bío Bío",20
2,1070,"IND",1070,-0.49866309762001,-0.0609448626637459,0,0,0,0,-9.50341701507568,102,3,0.911037921905518,"IND","Patricio Rosas Barrientos","Región de Los Ríos",24
2,1071,"PS",1071,-0.52540910243988,-0.388277918100357,0,0,0,0,-13.5514516830444,128,4,0.899540960788727,"PS","Gastón Saavedra Chandía","Región del Bío Bío",20
2,1072,"UDI",1072,0.635463893413544,-0.313819289207458,0,0,0,0,-4.73737621307373,125,1,0.962810158729553,"UDI","Gustavo Sanhueza Dueñas","Región del Bío Bío",19
2,1073,"PS",1073,-0.539830505847931,-0.442197471857071,0,0,0,0,-10.8566780090332,121,5,0.914182901382446,"PS","Juan Santana Castillo","Región de Atacama",4
2,1074,"PRO",1074,-0.57058173418045,-0.451128572225571,0,0,0,0,-13.1814670562744,111,5,0.888028025627136,"PRO","Marisela Santibáñez Novoa","Región Metropolitana de Santiago",14
2,1075,"RN",1075,0.650470495223999,0.194885820150375,0,0,0,0,-4.48660182952881,119,1,0.96299934387207,"RN","Diego Schalper Sepúlveda","Región del Libertador General Bernardo O' Higgins",15
2,1076,"PRad",1076,-0.333155006170273,-0.812471151351929,0,0,0,0,-33.6454963684082,109,12,0.734419941902161,"PRad","Alexis Sepúlveda Soto","Región del Maule",17
2,1077,"DC",1077,-0.370802849531174,-0.154128417372704,0,0,0,0,-24.5601673126221,117,7,0.810652375221252,"DC","Raúl Soto Mardones","Región del Libertador General Bernardo O' Higgins",15
2,1078,"PS",1078,-0.424802452325821,-0.507243394851685,0,0,0,0,-20.7902355194092,75,9,0.757900536060333,"PS","Jaime Tohá González","Región del Bío Bío",20
2,1079,"RN",1079,0.723762452602386,0.202006310224533,0,0,0,0,-5.74731826782227,126,1,0.955411016941071,"RN","Sebastián Torrealba Alvarado","Región Metropolitana de Santiago",10
2,1080,"UDI",1080,0.441335797309875,-0.26972234249115,0,0,0,0,-3.83674287796021,133,0,0.971564412117004,"UDI","Virginia Troncoso Hellman","Región del Libertador General Bernardo O' Higgins",16
2,1081,"EVOP",1081,0.806511521339417,0.39565297961235,0,0,0,0,-4.89451169967651,128,2,0.962483465671539,"EVOP","Francisco Undurraga Gazitúa","Región Metropolitana de Santiago",11
2,1082,"RN",1082,0.711181163787842,0.254005521535873,0,0,0,0,-6.89272832870483,121,1,0.944627404212952,"RN","Cristóbal Urruticoechea Ríos","Región del Bío Bío",21
2,1083,"FRVS",1083,-0.637728035449982,-0.0968062728643417,0,0,0,0,-27.7672958374023,131,12,0.808993756771088,"FRVS","Esteban Velásquez Núñez","Región de Antofagasta",3
2,1084,"DC",1084,-0.0548110827803612,0.25494372844696,0,0,0,0,-10.7553520202637,136,4,0.923962771892548,"DC","Daniel Verdessi Belemmi","Región de Valparaíso",6
2,1085,"RD",1085,-0.601899683475494,0.701506376266479,0,0,0,0,-8.18036365509033,134,1,0.94077855348587,"RD","Pablo Vidal Rojas","Región Metropolitana de Santiago",8
2,1086,"IND",1086,-0.74476158618927,0.404726058244705,0,0,0,0,-18.2846870422363,128,7,0.866884827613831,"IND","Gonzalo Winter Etcheberry","Región Metropolitana de Santiago",10
2,1087,"RD",1087,-0.723481118679047,0.529381155967712,0,0,0,0,-14.5656833648682,113,4,0.879061996936798,"RD","Gael Yeomans Araya","Región Metropolitana de Santiago",13
3,74,"PS",74,-0.499765992164612,-0.521436154842377,0,0,0,0,-41.2977981567383,298,18,0.870590806007385,"PS","Jaime Naranjo Ortiz","Región del Maule",18
3,172,"RN",172,0.774699985980988,0.288001239299774,0,0,0,0,-17.6909427642822,303,5,0.943285822868347,"RN","Carlos Kuschel Silva","Región de Los Lagos",26
3,660,"DC",660,-0.0138996886089444,0.21520422399044,0,0,0,0,-38.3289184570312,188,17,0.81556248664856,"DC","Manuel Matta Aragay","Región del Maule",18
3,803,"IND",803,-0.339810371398926,0.431218951940536,0,0,0,0,-134.361557006836,257,39,0.592853724956512,"IND","René Alinco Bustos","Región de Aysén del General Carlos Ibáñez del Campo",27
3,810,"DC",810,-0.154500171542168,-0.119211181998253,0,0,0,0,-44.315185546875,215,19,0.813737750053406,"DC","Gabriel Ascencio Mansilla","Región de Los Lagos",26
3,811,"UDI",811,0.741494178771973,-0.263249933719635,0,0,0,0,-9.55412483215332,291,3,0.967701077461243,"UDI","Ramón Barros Montero","Región del Libertador General Bernardo O' Higgins",16
3,815,"UDI",815,0.500278353691101,-0.450706332921982,0,0,0,0,-20.5639038085938,330,7,0.939586997032166,"UDI","Sergio Bobadilla Muñoz","Región del Bío Bío",20
3,827,"PS",827,-0.566322088241577,-0.00293612107634544,0,0,0,0,-42.2007026672363,277,22,0.858688473701477,"PS","Marcelo Díaz Díaz","Región de Valparaíso",7
3,837,"PS",837,-0.421780645847321,-0.49300017952919,0,0,0,0,-38.4437675476074,285,15,0.873811662197113,"PS","Fidel Espinoza Sandoval","Región de Los Lagos",25
3,843,"RN",843,0.584382772445679,0.0268388483673334,0,0,0,0,-6.65311527252197,313,2,0.978968381881714,"RN","René Manuel García García","Región de La Araucanía",23
3,848,"PPD",848,-0.53906124830246,0.0236404743045568,0,0,0,0,-88.4158782958984,329,37,0.764340996742249,"PPD","Rodrigo González Torres","Región de Valparaíso",7
3,850,"UDI",850,0.522949039936066,-0.505292415618896,0,0,0,0,-10.1426248550415,284,3,0.964916706085205,"UDI","Javier Hernández Hernández","Región de Los Lagos",25
3,855,"PRad",855,-0.136364802718163,-0.944035589694977,0,0,0,0,-45.2110748291016,245,11,0.831490814685822,"PRad","Carlos Abel Jarpa Wevar","Región del Bío Bío",19
3,856,"PPD",856,-0.44406133890152,-0.44321283698082,0,0,0,0,-46.6801948547363,309,15,0.859788715839386,"PPD","Tucapel Jiménez Fuentes","Región Metropolitana de Santiago",13
