"","correctYea","wrongYea","wrongNay","correctNay","GMP","PRE","spread1D","spread2D","midpoint1D","midpoint2D"
"1104",50,0,1,56,0.964927613735199,0.980392156862745,0.913721144199371,-0.0222444534301758,-0.0715918466448784,0.515037000179291
"1105",82,8,0,0,0.780156552791595,0,0.340000033378601,0,1,0
"1106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109",45,0,0,43,0.975172638893127,1,0.627669453620911,-0.585071265697479,-0.0986451655626297,-0.187945201992989
"1110",46,0,5,38,0.841758191585541,0.868421052631579,0.393944710493088,-0.297015070915222,0.201144963502884,-0.0972048789262772
"1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",51,0,1,39,0.937978863716125,0.974358974358974,-0.782591640949249,0.0228383503854275,-0.325338244438171,-0.945597589015961
"1119",62,2,6,28,0.859671354293823,0.733333333333333,0.884828448295593,0.0278717931360006,0.568756937980652,-0.536510646343231
"1120",56,1,1,20,0.814938068389893,0.904761904761905,-0.378220111131668,-0.24562306702137,-0.52097076177597,0.00924422964453697
"1121",53,0,1,44,0.93446284532547,0.977272727272727,-0.770964860916138,0.0806011408567429,-0.318964183330536,-0.237864598631859
"1122",56,0,1,31,0.95509284734726,0.967741935483871,-1.56777048110962,-0.916726350784302,-0.567770421504974,0.127229034900665
"1123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",63,3,0,0,0.923754751682281,0,-1.73740792274475,0.327729851007462,-0.952567398548126,0.304327577352524
"1126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",91,1,1,56,0.937562108039856,0.964912280701754,1.55974519252777,0.424332141876221,0.559745192527771,-0.556238055229187
"1128",93,14,14,23,0.75330924987793,0.243243243243243,0.378674685955048,-0.196659609675407,0.631915211677551,-0.047549057751894
"1129",72,1,3,72,0.922916829586029,0.945205479452055,0.636935472488403,-0.316277652978897,-0.016407074406743,-0.227636054158211
"1130",70,0,1,76,0.978788614273071,0.985915492957746,1.01285207271576,-0.175421133637428,-0.0128520699217916,0.457038432359695
"1131",71,0,1,75,0.966294169425964,0.986111111111111,0.79682332277298,-0.642971634864807,-0.154864802956581,-0.195196852087975
"1132",70,1,2,75,0.915140390396118,0.958333333333333,0.584403872489929,-0.364721804857254,-0.151192128658295,-0.1742924451828
"1133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",73,1,5,69,0.868597686290741,0.914285714285714,0.491325587034225,-0.149608090519905,0.0444405190646648,-0.200406074523926
"1136",119,19,0,9,0.729777336120605,0.321428571428571,0.286558151245117,-0.244808405637741,0.828060925006866,-0.0496215671300888
"1137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",92,0,4,54,0.874925553798676,0.925925925925926,1.13066983222961,0.0172879062592983,0.50464802980423,-0.863325119018555
"1139",104,4,4,26,0.837441742420197,0.733333333333333,1.12281966209412,-0.00795105379074812,0.704377949237823,0.709825098514557
"1140",83,0,5,40,0.945517778396606,0.875,1.65365612506866,-0.247662797570229,0.568416357040405,0.696558594703674
"1141",128,8,4,6,0.887346863746643,0.142857142857143,1.74376499652863,0.396367609500885,0.863504111766815,0.303603976964951
"1142",131,6,5,6,0.904061555862427,0.0833333333333333,1.73929750919342,1.05364298820496,0.886851489543915,0.327026665210724
"1143",132,4,0,3,0.933929681777954,0.428571428571429,1.76255369186401,-0.209800466895103,0.897968769073486,-0.266039788722992
"1144",114,4,0,22,0.905267655849457,0.846153846153846,1.76521825790405,0.129049092531204,0.784927427768707,-0.320849001407623
"1145",105,1,2,25,0.911486566066742,0.884615384615385,1.76308476924896,0.830072820186615,0.764998018741608,0.0421714968979359
"1146",83,0,3,54,0.923798561096191,0.944444444444444,1.51679730415344,-0.383979856967926,0.516797244548798,0.125933170318604
"1147",53,12,18,48,0.584103882312775,0.5,-0.0200364142656326,-0.438597977161407,-0.710610449314117,-0.0214250832796097
"1148",128,1,0,8,0.954930305480957,0.888888888888889,0.5,-1.01890277862549,0.8861483335495,-0.278253167867661
"1149",83,1,9,43,0.840131223201752,0.772727272727273,0.759796917438507,-0.197137713432312,0.561524331569672,0.0119378389790654
"1150",94,1,0,5,0.945073783397675,0.833333333333333,-1.73087000846863,-0.697696208953857,-0.730869948863983,-0.466805845499039
"1151",93,4,0,0,0.913298606872559,0,-1.7293746471405,0.297414213418961,-0.975244641304016,0.221128642559052
"1152",74,4,3,63,0.889546155929565,0.895522388059702,0.686148703098297,0.00118902302347124,0.196877673268318,0.601786673069
"1153",76,4,3,64,0.878885209560394,0.897058823529412,0.648963987827301,0.0128497742116451,0.214348569512367,0.514840364456177
"1154",65,1,0,77,0.985636949539185,0.984615384615385,1.54885053634644,-0.831468939781189,-0.548850536346436,-0.531720221042633
"1155",89,2,10,48,0.816307246685028,0.76,0.655144691467285,-0.0694934874773026,0.528747737407684,-0.0164013598114252
"1156",106,4,5,38,0.815163552761078,0.785714285714286,1.05846393108368,-0.00581509759649634,0.655946135520935,0.754807531833649
"1157",84,1,3,22,0.91235762834549,0.826086956521739,-0.625075459480286,0.609898388385773,-0.582172095775604,-0.137272104620934
"1158",63,3,1,68,0.92381352186203,0.9375,-0.64145302772522,0.300437390804291,0.205376788973808,-0.114263027906418
"1159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161",120,2,3,15,0.898343443870544,0.705882352941177,1.75796294212341,0.703264355659485,0.831610500812531,0.204918041825294
"1162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168",124,1,3,15,0.904795348644257,0.75,1.75802910327911,0.848494946956635,0.860472559928894,0.210543155670166
"1169",79,0,5,45,0.886730194091797,0.888888888888889,-0.9571413397789,0.302997559309006,-0.552463352680206,-0.080441989004612
"1170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",135,13,0,0,0.758834540843964,0,0.340000033378601,0,1,0
"1173",79,3,4,59,0.850617051124573,0.887096774193548,0.536737203598022,-0.0198033191263676,0.258634597063065,0.328229248523712
"1174",68,5,10,64,0.767224371433258,0.782608695652174,0.341504156589508,-0.0426921024918556,0.10915794968605,0.35765665769577
"1175",83,2,4,60,0.869351267814636,0.903225806451613,0.69359016418457,-0.0149389049038291,0.349252313375473,0.556053698062897
"1176",80,4,4,59,0.899523794651031,0.873015873015873,0.765834748744965,-0.183137804269791,0.27131199836731,-0.192290082573891
"1177",79,2,5,63,0.848167538642883,0.892307692307692,0.502515912055969,-0.175736337900162,0.197388306260109,-0.134343773126602
"1178",86,1,2,62,0.949250996112823,0.952380952380952,1.38036715984344,-0.293949156999588,0.380367159843445,-0.115531831979752
"1179",87,0,3,59,0.944351077079773,0.949152542372881,1.50875353813171,-0.251435786485672,0.508753597736359,0.398378700017929
"1180",120,6,0,0,0.770991742610931,0,-0.410000085830688,0,-1,0
"1181",0,0,38,98,0.571379423141479,0,0.119973376393318,0.0109823262318969,-0.963681101799011,-0.267055451869965
"1182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",29,11,20,78,0.593112528324127,0.36734693877551,-0.146990701556206,-0.162600368261337,0.500926673412323,0.0165622960776091
"1184",0,0,10,129,0.70600825548172,0,-0.270000040531158,0,1,0
"1185",0,0,10,129,0.70600825548172,0,-0.270000040531158,0,1,0
"1186",0,0,10,129,0.70600825548172,0,-0.270000040531158,0,1,0
"1187",0,0,10,129,0.70600825548172,0,-0.270000040531158,0,1,0
"1188",0,0,10,129,0.70600825548172,0,-0.270000040531158,0,1,0
"1189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",87,1,0,5,0.969099581241608,0.833333333333333,-1.75319647789001,0.59375,-0.808923780918121,0.0983780175447464
"1193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",81,2,7,34,0.887743413448334,0.75,-1.65271985530853,-0.214271187782288,-0.652719855308533,0.215719774365425
"1196",81,0,6,45,0.88924640417099,0.866666666666667,-1.62363886833191,-0.0696002095937729,-0.623638808727264,0.306406378746033
"1197",107,5,1,26,0.878236055374146,0.806451612903226,1.76386880874634,-0.155545949935913,0.765779674053192,0.51246976852417
"1198",74,3,6,61,0.836249113082886,0.859375,0.47358450293541,-0.0430982522666454,0.200487866997719,0.0890780612826347
"1199",76,5,5,57,0.842432081699371,0.838709677419355,0.523394763469696,-0.00275270454585552,0.252249538898468,0.354623377323151
"1200",82,3,3,58,0.866145253181458,0.901639344262295,0.614811837673187,0.0345453880727291,0.307351797819138,-0.796989977359772
"1201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",116,7,1,23,0.817840933799744,0.733333333333333,0.844772160053253,-0.281295388936996,0.743309736251831,0.0137362349778414
"1203",88,2,10,40,0.791397750377655,0.714285714285714,0.401667863130569,-0.325800865888596,0.557089924812317,-0.00485321460291743
"1204",80,1,4,56,0.858573377132416,0.912280701754386,0.496772170066833,-0.260740697383881,0.219553902745247,-0.182275399565697
"1205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",86,1,2,36,0.917705118656158,0.918918918918919,-1.64231979846954,-0.419785767793655,-0.642319798469543,0.164231508970261
"1208",83,2,5,41,0.91175502538681,0.837209302325581,-1.63085842132568,-0.381950318813324,-0.630858480930328,0.295070707798004
"1209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",86,0,2,22,0.944032847881317,0.909090909090909,-1.63398575782776,-0.443889677524567,-0.633985698223114,0.0680039599537849
"1213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",77,4,3,46,0.841153025627136,0.86,-0.425802141427994,-0.0264830533415079,-0.200073301792145,-0.292479902505875
"1215",78,1,2,52,0.918312609195709,0.943396226415094,-0.636476159095764,0.0815083608031273,-0.288631319999695,0.00598848052322865
"1216",83,1,3,22,0.906032621860504,0.826086956521739,-0.606387078762054,-0.220334246754646,-0.493205904960632,-0.0477443560957909
"1217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",110,3,0,21,0.881209373474121,0.875,-1.74282336235046,0.342958718538284,-0.742823421955109,0.226241186261177
"1220",115,3,0,11,0.906852304935455,0.785714285714286,1.7638521194458,-0.486738264560699,0.765763163566589,-0.150756970047951
"1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",71,1,3,72,0.917116761207581,0.945205479452055,0.675415217876434,-0.19014635682106,0.0437757559120655,-0.195407688617706
"1224",59,14,6,68,0.74626636505127,0.692307692307692,0.274506807327271,0.257395476102829,-0.196619689464569,-0.0627603828907013
"1225",76,0,1,69,0.959712743759155,0.985507246376812,1.12356531620026,-0.404342859983444,0.123565308749676,-0.238522112369537
"1226",92,0,3,25,0.917219936847687,0.88,-1.68881964683533,0.261208176612854,-0.688819587230682,0.238601267337799
"1227",69,5,8,43,0.778075277805328,0.729166666666667,-0.309985429048538,0.37863564491272,-0.342839241027832,-0.0315893068909645
"1228",64,22,9,19,0.551383435726166,0.24390243902439,-0.0905956774950027,-0.14781641960144,-0.671043336391449,-0.0696820840239525
"1229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",70,0,0,62,0.979920387268066,1,-1.02983820438385,-0.280886024236679,0.0298381820321083,-0.323280155658722
"1231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",92,0,3,36,0.897831320762634,0.916666666666667,-1.66713428497314,0.270733714103699,-0.6671342253685,0.0865821167826653
"1233",85,0,4,43,0.917469084262848,0.906976744186046,-1.64829635620117,0.216542318463326,-0.648296415805817,-0.317592471837997
"1234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",93,1,1,14,0.928938448429108,0.866666666666667,-1.70629715919495,-0.242583930492401,-0.706297159194946,-0.121857032179832
"1236",100,2,1,7,0.940878570079803,0.666666666666667,-1.75314831733704,0.364695161581039,-0.795439720153809,0.191829979419708
"1237",65,2,9,72,0.789315700531006,0.851351351351351,0.37064266204834,-0.0254327338188887,0.0351118594408035,0.437676936388016
"1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",117,9,8,15,0.7887122631073,0.291666666666667,0.495481252670288,0.296891957521439,0.828550577163696,0.0369236283004284
"1240",117,7,5,21,0.79272872209549,0.571428571428571,0.395033627748489,0.465642243623734,0.816004753112793,0.0354278646409512
"1241",135,3,0,7,0.923763334751129,0.7,-1.7594918012619,0.832662761211395,-0.87908536195755,0.3295678794384
"1242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",70,1,6,61,0.86033570766449,0.887096774193548,0.483855426311493,-0.234326720237732,0.169080033898354,-0.138840213418007
"1245",75,3,1,44,0.892051100730896,0.914893617021277,-0.554980933666229,-0.432052701711655,-0.456587791442871,0.0870082899928093
"1246",96,3,1,1,0.93119490146637,0,-1.76182675361633,-0.464434891939163,-0.863565146923065,-0.358582854270935
"1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",67,1,1,65,0.952884614467621,0.96969696969697,-0.757896900177002,0.169673606753349,-0.171585842967033,-0.109763242304325
"1249",74,0,0,51,0.992103338241577,1,-1.42506444454193,-0.231997206807137,-0.425064474344254,0.659285485744476
"1250",115,6,1,22,0.852365791797638,0.75,-1.74637389183044,0.204942524433136,-0.746373891830444,0.336121112108231
"1251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",100,3,0,0,0.921658396720886,0,-0.779999971389771,0,-1,0
"1254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",131,3,0,9,0.916355311870575,0.75,0.650542795658112,-0.629233479499817,0.955667912960052,-0.11366444081068
"1257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",143,4,0,0,0.897602319717407,0,1,0,1,0
"1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",74,4,4,62,0.86029589176178,0.878787878787879,0.562702536582947,-0.103344343602657,0.233406260609627,-0.195220500230789
"1262",131,4,1,3,0.885991215705872,0.285714285714286,0.880986869335175,0.160887002944946,0.965203404426575,0.113300994038582
"1263",80,1,6,48,0.83406537771225,0.857142857142857,-0.472231179475784,-0.122088797390461,-0.412911921739578,-0.066557377576828
"1264",67,1,4,74,0.898459255695343,0.929577464788732,0.58063417673111,0.0262169986963272,-0.0852131247520447,-0.214723855257034
"1265",69,2,5,72,0.88869321346283,0.905405405405405,0.558425664901733,-0.166870146989822,0.00533060124143958,-0.219785705208778
"1266",73,15,23,32,0.667105436325073,0.191489361702128,0.228282406926155,-0.193707942962646,0.468753844499588,-0.104549735784531
"1267",74,4,9,57,0.817639470100403,0.786885245901639,0.42836606502533,-0.179047241806984,0.229019016027451,-0.141597896814346
"1268",80,1,1,55,0.939635396003723,0.964285714285714,-0.718909859657288,0.346298962831497,-0.261469691991806,-0.209870770573616
"1269",83,0,4,48,0.910451352596283,0.916666666666667,-1.63648533821106,-0.394274652004242,-0.63648533821106,0.322284281253815
"1270",87,2,5,41,0.871644794940948,0.837209302325581,-1.65500366687775,-0.544183254241943,-0.655003666877747,0.144040167331696
"1271",96,3,5,26,0.867539286613464,0.724137931034483,-1.72030520439148,-0.587734401226044,-0.720305204391479,0.0802279710769653
"1272",70,2,10,62,0.784658908843994,0.8125,0.362048894166946,-0.176516681909561,0.15345473587513,-0.111470118165016
"1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",56,1,1,47,0.928024113178253,0.958333333333333,-0.687530100345612,0.0217504352331161,-0.241935849189758,0.48042368888855
"1279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",64,4,2,69,0.868913233280182,0.909090909090909,-0.549235165119171,-0.00981687009334564,0.112042941153049,-0.753685235977173
"1281",64,3,2,74,0.910201072692871,0.924242424242424,-0.760954201221466,0.168267384171486,0.149535372853279,-0.32355523109436
"1282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",115,2,0,1,0.878755688667297,0.333333333333333,-1.76048839092255,0,-0.904841661453247,0
"1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",102,2,0,13,0.905430257320404,0.866666666666667,1.73221325874329,-0.560785949230194,0.749716818332672,-0.142508774995804
"1287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",86,1,2,19,0.934042692184448,0.85,-1.63150858879089,0.126665234565735,-0.631508648395538,0.410077840089798
"1290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",135,1,3,5,0.927874267101288,0.333333333333333,-1.25830399990082,0.862276911735535,-0.962858080863953,0.263771653175354
"1292",102,4,0,9,0.906414568424225,0.692307692307692,-1.75866532325745,0.445264369249344,-0.803922295570374,0.492802888154984
"1293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",96,3,1,24,0.860045611858368,0.851851851851852,1.75237274169922,-0.135774806141853,0.759906709194183,0.223864048719406
"1295",74,6,10,24,0.733424544334412,0.466666666666667,0.390400648117065,-0.0013472264399752,0.66349059343338,0.748184561729431
"1296",69,3,4,50,0.815901339054108,0.867924528301887,-0.414311796426773,0.0506057143211365,-0.237701460719109,0.00114359299186617
"1297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",105,2,0,2,0.947915196418762,0.5,-1.76172912120819,0.955304145812988,-0.885525822639465,0.184968814253807
"1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",75,4,5,51,0.801373720169067,0.836363636363636,0.432188928127289,0.190936028957367,0.313313096761703,-0.205441564321518
"1303",78,4,4,55,0.840355932712555,0.864406779661017,0.519824028015137,0.20810067653656,0.29463404417038,-0.219314306974411
"1304",82,1,2,30,0.898881793022156,0.903225806451613,0.676827251911163,-0.203892320394516,0.442033290863037,-0.0735562816262245
"1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307",138,1,8,4,0.847212553024292,-0.8,1,-0.0702974572777748,0.882617354393005,0.470091938972473
"1308",133,1,11,5,0.919290482997894,-1,1,0.978469252586365,0.859094321727753,0.360457420349121
"1309",74,0,1,75,0.937320291996002,0.986666666666667,0.784750759601593,0.224433407187462,-0.0166061129420996,-0.283573836088181
"1310",74,0,1,76,0.969382345676422,0.986666666666667,1.01606285572052,0.265542924404144,0.0160628836601973,-0.559302091598511
"1311",75,1,0,73,0.969137668609619,0.986486486486487,-1.01589679718018,-0.270310789346695,0.0158968549221754,-0.558681428432465
"1312",83,3,1,63,0.931081473827362,0.939393939393939,1.07835447788239,0.173452913761139,0.240349933505058,-0.347267180681229
"1313",76,1,0,74,0.969382345676422,0.986666666666667,-1.01606285572052,-0.265542924404144,0.0160628836601973,-0.559302091598511
"1314",72,3,1,75,0.899425685405731,0.945205479452055,-0.610043406486511,-0.0133136073127389,0.0304314699023962,-0.530591428279877
"1315",75,1,1,74,0.958988130092621,0.973333333333333,1.03131628036499,0.309040784835815,0.0313162691891193,-0.472743213176727
"1316",83,3,7,55,0.824593126773834,0.827586206896552,0.528371274471283,0.130997464060783,0.368668496608734,-0.261194735765457
"1317",85,0,4,58,0.915693581104279,0.931034482758621,1.37517476081848,0.0420188531279564,0.436486721038818,-0.899710714817047
"1318",85,1,4,56,0.894318461418152,0.912280701754386,0.885642290115356,0.0427663400769234,0.406340509653091,-0.837830066680908
"1319",83,0,1,60,0.95845091342926,0.983333333333333,1.49656057357788,-0.19912326335907,0.496560513973236,0.704027533531189
"1320",131,14,1,2,0.787136435508728,0.0625,0.441942423582077,0.0407368130981922,0.965452969074249,0.139355599880219
"1321",73,4,0,71,0.922613322734833,0.945205479452055,-0.677469491958618,0.0316016227006912,-0.0361334793269634,-0.724265933036804
"1322",73,0,1,73,0.968705832958221,0.986301369863014,1.01564991474152,0.267022699117661,0.0156499482691288,-0.558984220027924
"1323",72,1,0,74,0.950490236282349,0.986111111111111,-1.00698125362396,-0.306815654039383,0.00698121497407556,-0.385168343782425
"1324",74,0,0,73,0.969713926315308,1,1.01572561264038,0.272054046392441,0.0157255753874779,-0.536932587623596
"1325",76,2,3,68,0.903070330619812,0.928571428571429,-0.606432557106018,0.00491868751123548,-0.243927583098412,0.57009482383728
"1326",70,1,3,76,0.939232170581818,0.945205479452055,0.756255567073822,-0.00732519058510661,-0.0993677601218224,0.609310746192932
"1327",76,3,1,70,0.908986866474152,0.945205479452055,-0.589723110198975,0.00673399027436972,-0.0985642224550247,-0.662150144577026
"1328",77,1,0,72,0.969346106052399,0.986301369863014,-1.01566469669342,-0.267773270606995,0.0156646389514208,-0.55986887216568
"1329",70,1,4,75,0.909234285354614,0.932432432432432,0.607007145881653,-0.00915982574224472,-0.0697496011853218,0.513402044773102
"1330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331",139,4,0,5,0.9198939204216,0.555555555555556,1.78718173503876,0,0.935717523097992,0
"1332",76,2,0,70,0.973539173603058,0.972222222222222,-1.0000182390213,-0.226017758250237,1.82254589162767e-05,-0.580845594406128
"1333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335",76,0,0,72,0.970945179462433,1,-1.01542568206787,-0.288948476314545,0.0154257398098707,-0.513402223587036
"1336",76,1,0,74,0.969410479068756,0.986666666666667,-1.01596796512604,-0.265039682388306,0.0159680116921663,-0.558704853057861
"1337",71,1,2,77,0.948295593261719,0.958904109589041,0.778301119804382,-0.0151474438607693,-0.141622647643089,0.625969409942627
"1338",77,2,0,72,0.973398268222809,0.972972972972973,-1.00009036064148,-0.217769950628281,9.03625914361328e-05,-0.596364736557007
"1339",75,1,0,74,0.960828840732574,0.986666666666667,-1.00321078300476,-0.24591039121151,0.00321075832471251,-0.416203856468201
"1340",83,3,1,60,0.930688142776489,0.936507936507937,1.02090954780579,0.23026904463768,0.272895514965057,-0.325480252504349
"1341",138,1,7,4,0.846666693687439,-0.6,1,-0.0725983306765556,0.88697612285614,0.461815357208252
"1342",76,2,0,72,0.973227858543396,0.972972972972973,-1.0000284910202,-0.217664480209351,2.84350062429439e-05,-0.596371650695801
"1343",125,2,6,15,0.833724975585938,0.529411764705882,0.456714689731598,0.551171362400055,0.962253868579865,0.190374687314034
"1344",76,1,7,63,0.853491842746735,0.875,-0.537941098213196,0.238951161503792,-0.376241564750671,0.00194692949298769
"1345",76,1,0,72,0.979485809803009,0.986301369863014,-1.00801348686218,-0.190613195300102,-0.00801345612853765,-0.7118901014328
"1346",74,1,0,72,0.97507256269455,0.986301369863014,-1.01343393325806,-0.169914409518242,0.0134339248761535,-0.645018577575684
"1347",74,1,1,75,0.953539609909058,0.973333333333333,1.01932430267334,0.194987565279007,0.0193243082612753,-0.460130482912064
"1348",75,0,0,74,0.970958232879639,1,-1.01675570011139,-0.235070869326591,0.0167557206004858,-0.545166671276093
"1349",106,2,0,4,0.950661361217499,0.666666666666667,-1.76300299167633,1.07615220546722,-0.886368453502655,0.399918049573898
"1350",0,0,24,76,0.565995037555695,0,-0.110000014305115,0,1,0
"1351",29,16,20,38,0.540092289447784,0.26530612244898,-0.0526811219751835,-0.216308519244194,0.414211481809616,-0.00111892935819924
"1352",0,1,16,81,0.638517320156097,-0.0625,-0.150000035762787,0.257595419883728,0.95155942440033,-0.307465136051178
"1353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354",104,1,2,23,0.892681539058685,0.875,1.75225305557251,-0.125335231423378,0.789905726909637,0.386420398950577
"1355",101,1,1,19,0.932879269123077,0.9,1.76057982444763,0.291487216949463,0.78025496006012,0.0478576682507992
"1356",52,4,1,74,0.895851969718933,0.905660377358491,0.628257989883423,0.162878170609474,-0.381308674812317,0.0951160341501236
"1357",0,0,24,100,0.634394824504852,0,-0.180000007152557,0,1,0
"1358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",74,3,5,58,0.823540568351746,0.868852459016393,0.422045171260834,-0.153414487838745,0.156077519059181,-0.215230360627174
"1362",78,2,1,62,0.937463700771332,0.953125,1.18846869468689,-0.135567680001259,0.235873952507973,-0.227648243308067
"1363",137,7,0,0,0.849397003650665,0,0.670000016689301,0,1,0
"1364",69,1,3,72,0.948447704315186,0.944444444444444,1.00448095798492,-0.0312261860817671,-0.00448097009211779,-0.281221717596054
"1365",77,3,2,63,0.932455599308014,0.924242424242424,1.10700905323029,-0.00752053968608379,0.237885862588882,0.466026872396469
"1366",0,9,14,115,0.706006586551666,-0.642857142857143,-0.200000047683716,0.395780861377716,0.895728588104248,-0.44460117816925
"1367",73,3,1,58,0.860361278057098,0.934426229508197,-0.451571255922318,0.271293163299561,-0.176004722714424,-0.218740835785866
"1368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370",57,2,1,76,0.958090305328369,0.948275862068966,1.13449442386627,-0.906919538974762,-0.42687314748764,-0.194851875305176
"1371",111,3,1,8,0.893201470375061,0.636363636363636,-1.75581002235413,0.598812460899353,-0.86812025308609,0.234782144427299
"1372",109,4,0,2,0.921549797058105,0.333333333333333,-1.75451564788818,-0.367792129516602,-0.846410036087036,-0.292463719844818
"1373",28,1,4,79,0.767447352409363,0.84375,0.291141122579575,0.280540466308594,-0.472928911447525,-0.078291691839695
