"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
1050,3,-0.555869519710541,-0.708845734596252,0,0,"Miguel Mellado Suazo","RN","Región de La Araucanía",23
1051,3,0.802229702472687,-0.114445142447948,0,0,"Claudia Mix Jiménez","COM","Región Metropolitana de Santiago",8
1052,3,-0.702591896057129,-0.622648954391479,0,0,"Andrés Molina Magofke","EVOP","Región de La Araucanía",23
1053,3,-0.489034354686737,-0.416555374860764,0,0,"Cristhian Moreira Barros","UDI","Región Metropolitana de Santiago",13
1054,3,-0.423242390155792,-0.906016528606415,0,0,"Francesca Muñoz González","RN","Región del Bío Bío",20
1055,3,-0.467190355062485,-0.597307085990906,0,0,"Nicolás Noman Garrido","UDI","Región de Atacama",4
1056,3,0.627443313598633,0.349372088909149,0,0,"Emilia Nuyado Ancapichún","PS","Región de Los Lagos",25
1057,3,-0.313625484704971,-0.949546754360199,0,0,"Erika Olivera De La Fuente","IND","Región Metropolitana de Santiago",9
1058,3,0.636569321155548,-0.327727407217026,0,0,"Maite Orsini Pascal","RD","Región Metropolitana de Santiago",9
1059,3,-0.484122216701508,-0.871603608131409,0,0,"Ximena Ossandón Irarrázabal","RN","Región Metropolitana de Santiago",12
1060,3,-0.666042983531952,-0.406231880187988,0,0,"Luis Pardo Sáinz","RN","Región de Valparaíso",6
1061,3,0.492615431547165,0.526093184947968,0,0,"Andrea Parra Sauterel","PPD","Región de La Araucanía",22
1062,3,0.189483061432838,0.189884871244431,0,0,"Joanna Pérez Olea","DC","Región del Bío Bío",21
1063,3,0.658674359321594,-0.327900141477585,0,0,"Catalina Pérez Salinas","RD","Región de Antofagasta",3
1064,3,-0.44217586517334,-0.773642778396606,0,0,"Pablo Prieto Lorca","IND","Región del Maule",17
1065,3,-0.717338144779205,-0.13786706328392,0,0,"Guillermo Ramírez Diez","UDI","Región Metropolitana de Santiago",11
1066,3,-0.42304340004921,-0.475048631429672,0,0,"Rolando Rentería Moller","UDI","Región del Maule",18
1067,3,-0.499863535165787,-0.8117396235466,0,0,"Hugo Rey Martínez","RN","Región del Maule",17
1068,3,0.764632046222687,-0.188028812408447,0,0,"Camila Rojas Valderrama","COM","Región de Valparaíso",7
1069,3,-0.457087725400925,-0.88942164182663,0,0,"Leonidas Romero Sáez","RN","Región del Bío Bío",20
1070,3,0.580962359905243,0.0769908204674721,0,0,"Patricio Rosas Barrientos","IND","Región de Los Ríos",24
1071,3,0.577965080738068,0.477817684412003,0,0,"Gastón Saavedra Chandía","PS","Región del Bío Bío",20
1072,3,-0.571789920330048,-0.272272199392319,0,0,"Gustavo Sanhueza Dueñas","UDI","Región del Bío Bío",19
1073,3,0.594623744487762,0.538264513015747,0,0,"Juan Santana Castillo","PS","Región de Atacama",4
1074,3,0.700382649898529,0.680422008037567,0,0,"Marisela Santibáñez Novoa","PRO","Región Metropolitana de Santiago",14
1075,3,-0.590177178382874,-0.52269035577774,0,0,"Diego Schalper Sepúlveda","RN","Región del Libertador General Bernardo O' Higgins",15
1076,3,0.392391085624695,0.734473824501038,0,0,"Alexis Sepúlveda Soto","PRad","Región del Maule",17
1077,3,0.461867362260818,0.459578603506088,0,0,"Raúl Soto Mardones","DC","Región del Libertador General Bernardo O' Higgins",15
1078,3,0.436169385910034,0.383511602878571,0,0,"Jaime Tohá González","PS","Región del Bío Bío",20
1079,3,-0.672910153865814,-0.383274734020233,0,0,"Sebastián Torrealba Alvarado","RN","Región Metropolitana de Santiago",10
1080,3,-0.291801303625107,-0.459828346967697,0,0,"Virginia Troncoso Hellman","UDI","Región del Libertador General Bernardo O' Higgins",16
1081,3,-0.769736707210541,-0.462753355503082,0,0,"Francisco Undurraga Gazitúa","EVOP","Región Metropolitana de Santiago",11
1082,3,-0.713934659957886,-0.696364939212799,0,0,"Cristóbal Urruticoechea Ríos","RN","Región del Bío Bío",21
1083,3,0.593456566333771,-0.10462411493063,0,0,"Esteban Velásquez Núñez","FRVS","Región de Antofagasta",3
1084,3,0.168741285800934,0.242353081703186,0,0,"Daniel Verdessi Belemmi","DC","Región de Valparaíso",6
1085,3,0.637769281864166,-0.311745226383209,0,0,"Pablo Vidal Rojas","RD","Región Metropolitana de Santiago",8
1086,3,0.719460427761078,-0.204879894852638,0,0,"Gonzalo Winter Etcheberry","IND","Región Metropolitana de Santiago",10
1087,3,0.716533601284027,-0.202515706419945,0,0,"Gael Yeomans Araya","RD","Región Metropolitana de Santiago",13
