"legislator","period","coord1D","coord2D","se1D","se2D","nombres","partido","region","distrito"
1014,1,-0.26611590385437,0.418814361095428,0,0,"Karim Bianchi Retamales","IND","Región de Magallanes y de la Antártica Chilena",28
1015,1,-0.625680029392242,-0.450798451900482,0,0,"Jorge Brito Hasbún","RD","Región de Valparaíso",7
1016,1,-0.0951488986611366,0.301286697387695,0,0,"Miguel Ángel Calisto Águila","DC","Región de Aysén del General Carlos Ibáñez del Campo",27
1017,1,0.507933437824249,-0.535948693752289,0,0,"Álvaro Carter Fernández","UDI","Región Metropolitana de Santiago",12
1018,1,-0.652364313602448,-0.368759602308273,0,0,"Natalia Castillo Muñoz","RD","Región Metropolitana de Santiago",10
1019,1,0.607961535453796,-0.613944351673126,0,0,"José Miguel Castro Bascuñán","RN","Región de Antofagasta",3
1020,1,-0.450113862752914,0.530544757843018,0,0,"Ricardo Celis Araya","PPD","Región de La Araucanía",23
1021,1,0.489231318235397,-0.72275573015213,0,0,"Andrés Celis Montt","RN","Región de Valparaíso",7
1022,1,0.564449965953827,-0.754461169242859,0,0,"Sofía Cid Versalovic","RN","Región de Atacama",4
1023,1,-0.651906609535217,-0.391834259033203,0,0,"Miguel Crispi Serrano","RD","Región Metropolitana de Santiago",12
1024,1,0.709938287734985,-0.596704542636871,0,0,"Luciano Cruz-Coke Carvallo","EVOP","Región Metropolitana de Santiago",10
1025,1,0.53736400604248,-0.729353368282318,0,0,"Catalina Del Real Mihovilovic","RN","Región Metropolitana de Santiago",11
1027,1,0.409016579389572,-0.438360750675201,0,0,"Jorge Durán Espinoza","RN","Región Metropolitana de Santiago",9
1028,1,0.544385552406311,-0.671416759490967,0,0,"Eduardo Durán Salinas","RN","Región Metropolitana de Santiago",13
1029,1,0.542255878448486,-0.802408039569855,0,0,"Francisco Eguiguren Correa","RN","Región de Coquimbo",5
1030,1,0.546345353126526,-0.678517878055573,0,0,"Camila Flores Oporto","RN","Región de Valparaíso",6
1031,1,0.628733396530151,-0.214821875095367,0,0,"Juan Fuenzalida Cobo","UDI","Región de Coquimbo",5
1032,1,0.543324828147888,-0.546721577644348,0,0,"Ramón Galleguillos Castillo","RN","Región de Tarapacá",2
1033,1,-0.745720446109772,-0.153240606188774,0,0,NA,NA,NA,NA
1034,1,-0.892059326171875,-0.0243410561233759,0,0,"Félix González Gatica","PEV","Región del Bío Bío",20
1035,1,-0.688643455505371,0.809663653373718,0,0,"Carmen Hertz Cádiz","PC","Región Metropolitana de Santiago",8
1036,1,-0.870767056941986,-0.117988526821136,0,0,"Tomás Hirsch Goldschmidt","PH","Región Metropolitana de Santiago",11
1037,1,-0.7950519323349,-0.160353809595108,0,0,"Diego Ibáñez Cotroneo","IND","Región de Valparaíso",6
1038,1,-0.551194667816162,0.414079576730728,0,0,"Marcos Ilabaca Cerda","PS","Región de Los Ríos",24
1039,1,-0.935269773006439,-0.356509238481522,0,0,"Pamela Jiles Moreno","PH","Región Metropolitana de Santiago",12
1040,1,0.631300806999207,-0.585967540740967,0,0,"Harry Jürgensen Rundshagen","RN","Región de Los Lagos",25
1041,1,0.643113017082214,-0.818755149841309,0,0,"Pablo Kast Sommerhoff","EVOP","Región de Valparaíso",6
1042,1,0.53500634431839,-0.792160987854004,0,0,"Sebastián Keitel Bianchi","EVOP","Región Metropolitana de Santiago",9
1043,1,-0.77956086397171,0.657983422279358,0,0,"Amaro Labra Sepúlveda","PC","Región Metropolitana de Santiago",12
1044,1,-0.547831892967224,0.497488617897034,0,0,"Raúl Leiva Carvajal","PS","Región Metropolitana de Santiago",14
1045,1,0.486780077219009,-0.756639540195465,0,0,"Aracely Leuquén Uribe","RN","Región de Aysén del General Carlos Ibáñez del Campo",27
1046,1,0.568979263305664,-0.868330001831055,0,0,"Andrés Longton Herrera","RN","Región de Valparaíso",6
1047,1,0.600184857845306,-0.429384976625443,0,0,"Karin Luck Urban","RN","Región Metropolitana de Santiago",11
1048,1,-0.499062836170197,0.529613077640533,0,0,"Carolina Marzán Pinto","PPD","Región de Valparaíso",6
1049,1,-0.360029369592667,0.982658803462982,0,0,"Cosme Mellado Pino","PRad","Región del Libertador General Bernardo O' Higgins",16
1050,1,0.547609686851501,-0.767354547977448,0,0,"Miguel Mellado Suazo","RN","Región de La Araucanía",23
1051,1,-0.893646597862244,-0.143599927425385,0,0,"Claudia Mix Jiménez","COM","Región Metropolitana de Santiago",8
1052,1,0.722282588481903,-0.750685811042786,0,0,"Andrés Molina Magofke","EVOP","Región de La Araucanía",23
1053,1,0.499010145664215,-0.415859878063202,0,0,"Cristhian Moreira Barros","UDI","Región Metropolitana de Santiago",13
1054,1,0.456271290779114,-0.803379416465759,0,0,"Francesca Muñoz González","RN","Región del Bío Bío",20
1055,1,0.504630029201508,-0.554680466651917,0,0,"Nicolás Noman Garrido","UDI","Región de Atacama",4
1056,1,-0.68756365776062,0.361626267433167,0,0,"Emilia Nuyado Ancapichún","PS","Región de Los Lagos",25
1057,1,0.353373348712921,-0.945062756538391,0,0,"Erika Olivera De La Fuente","IND","Región Metropolitana de Santiago",9
1058,1,-0.625456511974335,-0.49783194065094,0,0,"Maite Orsini Pascal","RD","Región Metropolitana de Santiago",9
1059,1,0.473043173551559,-1.05966866016388,0,0,"Ximena Ossandón Irarrázabal","RN","Región Metropolitana de Santiago",12
1060,1,0.6268510222435,-0.39729431271553,0,0,"Luis Pardo Sáinz","RN","Región de Valparaíso",6
1061,1,-0.486095696687698,0.492555201053619,0,0,"Andrea Parra Sauterel","PPD","Región de La Araucanía",22
